"id","retired_name","name","practice","motion_profile","primary","secondary","side_sequence","mode","presentation","hold_frame_percent","media_source_id","file","url","source_page","start_seconds","duration_seconds","frames_per_second","crop","ping_pong","mirror_for_alternation","review"
"495","Bharatanatyam Parivahita Shiro","Track Finger Toward and Away from Nose","Oculomotor rehabilitation","EyeTracking","CranialMuscles","","Continuous","Repetition","Motion","0","","track-finger-near-and-far.mp4","https://www.youtube.com/watch?v=Xpy1Ge847eI","https://www.youtube.com/watch?v=Xpy1Ge847eI","13.8","3.1","10","","false","false","One uninterrupted side view shows a complete near-to-far-to-near finger-tracking cycle with matched endpoints and no instruction gestures."
"496","Kathak Alternating Side Gaze","Standing Wide-Arm Claps","Chest and shoulder mobility","WideArmClap","Chest","ScapularGirdle","Continuous","Repetition","Motion","0","","standing-wide-arm-claps.mp4","https://www.youtube.com/watch?v=STOp596f9s0","https://www.youtube.com/watch?v=STOp596f9s0","11.4","3.15","10","crop=360:360:140:0","false","false","A planted full-body human opens both arms slowly to a wide horizontal position, then returns the palms to visible contact in front of the chest. The complete close-to-open-to-close cycle is phase matched and directly trains horizontal shoulder adduction plus scapular protraction and retraction."
"499","Bharatanatyam Tiraschina Griva","Track Finger in a Near-Far Spiral","Oculomotor rehabilitation","EyeTracking","CranialMuscles","","Continuous","Repetition","Motion","0","","track-finger-near-far-spiral.mp4","https://www.youtube.com/watch?v=acxok1DTnLo","https://www.youtube.com/watch?v=acxok1DTnLo","249.4","6","10","crop=400:360:240:0,pad=448:448:24:44:color=black","true","false","The fully visible fingertip traces an outward near-far spiral, then faithfully reverses through the same path to close the loop."
"500","Bharatanatyam Parivartita Griva","Mirror-Guided Straight Jaw Opening","Jaw mobility","JawMotion","CranialMuscles","","Continuous","Repetition","Motion","0","","controlled-jaw-open-close.mp4","https://www.youtube.com/watch?v=Uey_JRwnjSc","https://www.youtube.com/watch?v=Uey_JRwnjSc","0","13.5","10","crop=ih:ih:(iw-ih)/2:0","false","false","A close front-view human demonstration repeatedly opens and closes the jaw against a visible midline guide, making lateral deviation immediately observable in a mirror."
"501","Standing Horizontal Saccades","Keep Eyes on Thumb While Turning Head","Vestibular rehabilitation","GazeStabilityHeadTurn","CranialMuscles","AnteriorLateralNeckAndHyoidMuscles|PosteriorNeckAndSuboccipitalMuscles","Continuous","Repetition","Motion","0","","single-leg-thumb-focus-head-turns.mp4","https://www.youtube.com/watch?v=qBT-hcP9GLU","https://www.youtube.com/watch?v=qBT-hcP9GLU","0","4.75","8","crop=ih:ih:0:0","false","false","The unobscured primary view shows a standing human holding a visible thumb target and turning the head while maintaining focus; the crop excludes the composited stance inset."
"502","Standing Vertical Saccades","Standing Levator-Scapulae Stretch","Clinical stretching","NeckStretch","PosteriorNeckAndSuboccipitalMuscles","ScapularGirdle|AnteriorLateralNeckAndHyoidMuscles","ScreenLeftThenRight","Hold","Still","50","","neck-istretch-levator-clean.mp4","https://www.youtube.com/watch?v=rWEQi6u_KiE","https://www.youtube.com/watch?v=rWEQi6u_KiE","5.5","2.5","8","crop=ih:ih:(iw-ih)/2:0","false","false","The standing demonstrator anchors one arm behind his back, turns and bows his head diagonally toward the opposite armpit, and rests the other hand on his crown. A single mirrored endpoint communicates the diagonal levator stretch; distinct from straight lateral neck flexion."
"503","Standing Diagonal Saccades","Overhead-Assisted Upper-Trapezius Stretch","Clinical stretching","NeckStretch","PosteriorNeckAndSuboccipitalMuscles","ScapularGirdle|AnteriorLateralNeckAndHyoidMuscles","ScreenLeftThenRight","Hold","Still","50","","neck-istretch-uppertrap.mp4","https://www.youtube.com/watch?v=LBpQ_EDLHes","https://www.youtube.com/watch?v=LBpQ_EDLHes","7.5","2","8","crop=ih:ih:(iw-ih)/2:0","false","false","The standing demonstrator lets one arm hang while the opposite hand rests over his head and guides one ear toward that shoulder. The visible overhead assist and relaxed opposite arm distinguish it from the catalog's unassisted Neck Side Stretch."
"504","Vertical Eye-Head Shifts Between Thumbs","Hands-on-Head Posterior-Neck Stretch","Clinical stretching","NeckStretch","PosteriorNeckAndSuboccipitalMuscles","AnteriorLateralNeckAndHyoidMuscles","Continuous","Hold","Still","50","","neck-istretch-splenius-capitis-bilateral.mp4","https://www.youtube.com/watch?v=hYtMK2495y0","https://www.youtube.com/watch?v=hYtMK2495y0","3.9","2.5","8","crop=ih:ih:iw-ih:0","true","false","The isolated right-side view shows the demonstrator placing both hands on the head and drawing the chin toward the chest without a second simultaneous view or overlay."
"505","Maximal Smile and Relax","Jaw Side-to-Side Glides","Jaw mobility","JawMotion","CranialMuscles","","Continuous","Repetition","Motion","0","","jaw-side-to-side-glides.mp4","https://www.youtube.com/watch?v=eoXt1Xbzgy0","https://www.youtube.com/watch?v=eoXt1Xbzgy0","0","12.5","10","crop=ih:ih:(iw-ih)/2:0","false","false","A close human demonstration repeatedly glides the jaw left and right through a clearly visible horizontal path."
"506","Eyebrow Raise and Relax","Jaw Forward Glide and Relax","Jaw mobility","JawMotion","CranialMuscles","","Continuous","Repetition","Motion","0","","jaw-forward-glide-relax.mp4","https://www.youtube.com/watch?v=zDmiKlMnPq8","https://www.youtube.com/watch?v=zDmiKlMnPq8","0","6.5","10","crop=ih:ih:(iw-ih)/2:0","false","false","A close human demonstration repeatedly moves the jaw forward and returns it before any manual cue enters the frame."
"507","Firm Eye Close and Full Open","Alternating Cross-Body Knee-to-Elbow Crunch","Standing core conditioning","CoreCrunch","AbdominalWall","HipFlexors|DeepAndIntersegmentalBack","Alternating","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","532","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The human alternates raised knees toward the opposite elbow while both hands remain beside the head. The title, one-block timing, and abdominal and hip-flexor assignment match the complete visible movement."
"508","Tongue Protrusion and Retraction","Side-Step with Two-Arm Overhead Reach","Standing upper-body conditioning","SideStepOverheadReach","ShoulderAbductors","ScapularGirdle|HipAbductors|CalfDeepPosteriorLegAndPlantarFoot|AnteriorLateralLowerLegAndDorsalFoot|AbdominalWall","Alternating","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","816","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The human alternates side steps while sweeping both straight arms overhead; both sides are already demonstrated in one uninterrupted phase."
"509","Bilateral Tongue Lateralization","Split-Stance Lunge Pulse with Overhead Reach","Standing bodyweight conditioning","LungePulse","MedialAndDeepKneeExtensors","LateralKneeExtensors|GlutealExtensors|CalfDeepPosteriorLegAndPlantarFoot|ShoulderAbductors|AbdominalWall","ScreenLeftThenRight","Repetition","Motion","0","","standing-pilates.mp4","https://www.youtube.com/watch?v=ASAWSZ3Zrns","https://www.youtube.com/watch?v=ASAWSZ3Zrns","1169","13","8","crop=ih:ih:(iw-ih)/2:0","false","false","The demonstrator holds a deep split stance with both arms extended overhead and performs repeated controlled downward lunge pulses. Distinct from Alternating Lunge with Overhead Stretch: this is a unilateral sustained lunge with repeated depth pulses."
"510","Maximal Jaw Open and Close","Clasped-Hands Chest-Opening Forward-Fold Hold","Standing bodyweight conditioning","ForwardFold","PosteriorThighAndKneeFlexors","Chest|ShoulderAdductorsAndExtensors|SpinalExtensors","Continuous","Hold","Still","80","","standing-pilates.mp4","https://www.youtube.com/watch?v=ASAWSZ3Zrns","https://www.youtube.com/watch?v=ASAWSZ3Zrns","1656.8","21","8","crop=ih:ih:(iw-ih)/2:0","false","false","With fingers clasped behind the back and legs straight, the demonstrator settles into a forward fold while the straight arms lift away from the back. Distinct from the upright clasped-hands chest opener and plain Standing Forward Fold because both positions are deliberately combined in the final pose."
"512","Scapular Protraction","Standing Upper-Back and Neck Hug Stretch","Standing yoga","NeckStretch","PosteriorNeckAndSuboccipitalMuscles","SpinalExtensors|DeepAndIntersegmentalBack","Continuous","Hold","Still","72","","standing-upper-back-neck-hug-stretch.mp4","https://www.youtube.com/watch?v=ngQxxLnJ-5I","https://www.youtube.com/watch?v=ngQxxLnJ-5I","175.5","7","8","crop=ih:ih:(iw-ih)/2:0","false","false","A full-body unsupported human crosses her arms into a self-hug, rounds the upper back, and settles with the chin toward the chest; the reviewed still freezes that exact endpoint."
"513","Scapular Retraction","Single-Leg Head Nods","Vestibular rehabilitation","SingleLegHeadNod","PosteriorNeckAndSuboccipitalMuscles","AnteriorLateralNeckAndHyoidMuscles|HipAbductors|CalfDeepPosteriorLegAndPlantarFoot","ScreenLeftThenRight","Repetition","Motion","0","","candidate-single-leg-head-turns-b3.mp4","https://www.youtube.com/watch?v=mgZaPNn8_PE","https://www.youtube.com/watch?v=mgZaPNn8_PE","32.2","7.2","10","crop=ih:ih:(iw-ih)/2:0","false","false","A full-body human demonstration shows one complete neutral-to-up-to-neutral-to-down-to-neutral head-nod cycle while balancing on the screen-left support leg."
"516","Shoulder Shrug","Bent-Elbow Shoulder Circles","Shoulder mobility","BentElbowShoulderCircle","ScapularGirdle","ShoulderAbductors","Continuous","Repetition","Motion","0","","OJs2AfEUzaA.mp4","https://www.youtube.com/watch?v=OJs2AfEUzaA","https://www.youtube.com/watch?v=OJs2AfEUzaA","4","5.6","10","crop=ih*0.82:ih*0.82:(iw-ih*0.82)/2:ih*0.18","false","false","A lower crop removes the source HUD while preserving the complete bent-elbow shoulder-circle movement and a phase-matched loop before the end fade."
"517","Bent-Elbow Bidirectional Shoulder Rolls","Standing Breath of Joy with Ha Exhale","Yoga breathing","BreathOfJoyHaExhale","BreathingMuscles","AbdominalWall|ShoulderAbductors|ShoulderAdductorsAndExtensors|ScapularGirdle|RotatorCuff|SpinalExtensors|DeepAndIntersegmentalBack|GlutealExtensors|PosteriorThighAndKneeFlexors","Continuous","Repetition","Motion","0","","standing-breath-of-joy-ha-exhale.mp4","https://www.youtube.com/watch?v=CBAFTA-0kGI","https://www.youtube.com/watch?v=CBAFTA-0kGI","14.76","14.6","10","crop=720:720:280:0","false","false","The authoritative Harvard Health demonstration shows four complete established Breath of Joy cycles in a fixed full-body view: three staged arm inhales followed by the forceful ha exhale and trunk fold. Every fingertip and foot remains visible with generous margin, no overlay enters the cut, and matching arm phases form a clean natural loop."
"518","Straight-Arm Bidirectional Shoulder Rolls","Standing Throat Hee Laughter","Laughter yoga","ThroatLaughter","BreathingMuscles","CranialMuscles","Continuous","Repetition","Motion","0","","standing-throat-hee-laughter.mp4","https://www.youtube.com/watch?v=Gtb1JiDxZb4","https://www.youtube.com/watch?v=Gtb1JiDxZb4","218.3","3.7","10","crop=360:360:140:0","false","false","A planted full-body human keeps both hands visibly framing the throat while repeatedly performing the source-taught hee laughter at normal speed. The literal name makes the respiratory and facial action copyable from the muted phase-matched loop; the seated dog remains separate and never obscures the demonstrator."
"519","Alternating Shoulder Roll","Standing Yes Pullbacks","Laughter yoga","StandingYesPullback","ShoulderAdductorsAndExtensors","ElbowFlexors|ScapularGirdle","Continuous","Repetition","Motion","0","","standing-yes-pullbacks.mp4","https://www.youtube.com/watch?v=Gtb1JiDxZb4","https://www.youtube.com/watch?v=Gtb1JiDxZb4","68.2","3.7","10","crop=360:360:140:0","false","false","A planted full-body human repeatedly reaches both arms forward and pulls them beside and behind the torso while performing the source-cued yes vocalization. The literal name makes the intrinsic sound copyable from the muted phase-matched loop; the seated dog remains separate and never obscures the demonstrator."
"572","Tai Chi White Crane Opens Wings","Standing Side-Lunge Adductor Stretch","Standing stretching","SideLungeAdductorStretch","MajorHipAdductors","AccessoryHipAdductors|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors","ScreenRightThenLeft","Hold","Still","50","","standing-side-lunge-adductor-stretch.mp4","https://www.youtube.com/watch?v=O-ASSBN_5pQ","https://www.youtube.com/watch?v=O-ASSBN_5pQ","3","31","8","crop=ih:ih:(iw-ih)/2:0","false","false","A full human holds a side lunge with the straight leg and adductor line exposed; the second timer phase mirrors the exact posture."
"573","Tai Chi Single Whip","Backs-of-Hands Wrist Stretch","Wrist mobility","WristCurl","ForearmExtensorsAndSupinators","IntrinsicHand","Continuous","Hold","Still","72","","reverse-prayer-stretch.mp4","https://www.youtube.com/watch?v=eF6CoU1VMp4","https://www.youtube.com/watch?v=eF6CoU1VMp4","22","25","8","crop=ih:ih:(iw-ih)/2:0","false","false","A single settled human image shows the backs of both hands together with fingers pointing down. The literal name and still make the wrist stretch immediately copyable without hidden instruction."
"576","Qigong Crane-Wing Shoulder Lift","Side-Step Rainbow Reach","Low-impact conditioning","SideStepRainbowReach","ShoulderAbductors","ScapularGirdle|RotatorCuff","Alternating","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","419","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The side step and rainbow reach alternate across both sides inside the demonstrated clip, so no timed side split is needed."
"577","Qigong Swimming-Dragon Shoulder Roll","Single-Side Standing Side-Leg Raise with Side Reach","Low-impact conditioning","SideLegRaiseSideReach","HipAbductors","GlutealExtensors|ShoulderAbductors|AbdominalWall|DeepAndIntersegmentalBack","ScreenRightThenLeft","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","929","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The human repeatedly raises the straight screen-right leg to the side while reaching the same-side arm outward. The one-side phase is explicit in the name; the second timer phase mirrors the demonstrated movement."
"588","Belly-Dance Alternating Shoulder Rolls","Backward Belly-Dance Alternating Shoulder Rolls","Belly dance","ShoulderCircle","ScapularGirdle","RotatorCuff|ShoulderAbductors","Continuous","Repetition","Motion","0","","belly-dance-shoulder-roll.mp4","https://www.youtube.com/watch?v=RC1_ObeeMyg","https://www.youtube.com/watch?v=RC1_ObeeMyg","176","12","12","crop=ih:ih:(iw-ih)/2:0","false","false","The formerly direction-ambiguous identity is migrated so each linked direction has an explicit name, exact demonstration, and independent score."
"591","Bharatanatyam Natyarambhe Hold","Shadow Boxing","Boxing","MartialHand","ShoulderAbductors","ScapularGirdle|Chest|ElbowExtensors|ElbowFlexors|ForearmFlexorsAndPronators|RotatorCuff|AbdominalWall|DeepAndIntersegmentalBack|CalfDeepPosteriorLegAndPlantarFoot","Continuous","Repetition","Motion","0","","muhammad-ali-shadow-boxing.mp4","https://www.youtube.com/watch?v=wxNW3EdBqNY","https://www.youtube.com/watch?v=wxNW3EdBqNY","18.8","12.2","10","crop=ih:ih:(iw-ih)/2:0","false","false","Muhammad Ali demonstrates uninterrupted solo full-body shadow boxing with compact punches, defensive movement, stance changes, and footwork."
"608","Hip Circle","Counterclockwise Hip Circles","Standing mobility and movement practice","HipCircle","DeepHipRotators","AbdominalWall|DeepAndIntersegmentalBack|HipAbductors","Continuous","Repetition","Motion","0","","belly-dance-hip-circle.mp4","https://www.youtube.com/watch?v=_jP4VwF7zys","https://howcast.com/videos/460670-how-to-do-small-hip-circles-belly-dancing/","31","10","10","crop=ih:ih:(iw-ih)/2:0","false","false","The formerly direction-ambiguous identity is migrated so each linked direction has an explicit name, exact demonstration, and independent score."
"609","Pelvic-Floor Plié Lift","First-Position Plié Squat and Rise","Ballet conditioning","Squat","PelvicFloorAndPerineum","MajorHipAdductors|AccessoryHipAdductors|MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors|DeepHipRotators","Continuous","Repetition","Motion","0","","pelvic-floor-10min.mp4","https://www.youtube.com/watch?v=9ygJazIDgHc","https://www.youtube.com/watch?v=9ygJazIDgHc","87","16","10","crop=ih:ih:(iw-ih)/2:0","","false","The silent clip plainly shows heels together, feet turned out, a first-position plié, and a rise. The precise name distinguishes it from the catalog's wide plié squat."
"610","Pelvic-Floor Squat Lift","Warrior II Hold","Yoga","Lunge","PelvicFloorAndPerineum","AbdominalWall|DeepAndIntersegmentalBack|GlutealExtensors|MedialAndDeepKneeExtensors|LateralKneeExtensors|MajorHipAdductors|AccessoryHipAdductors|HipAbductors|DeepHipRotators","ScreenRightThenLeft","Hold","Still","50","","standing-pelvic-floor-primer.mp4","https://www.youtube.com/watch?v=yJHBNrPMTIE","https://www.youtube.com/watch?v=yJHBNrPMTIE","291","8","8","crop=ih:ih:(iw-ih)/2:0","false","false","The stable human still shows the complete Warrior II posture at a glance. The app mirrors it for the second side, and no duplicate Warrior exercise exists in the catalog."
"611","Pelvic-Floor Heel-Raise Lift","Counterclockwise Wide-Stance Hip Circles","Standing mobility","HipCircle","PelvicFloorAndPerineum","AbdominalWall|DeepAndIntersegmentalBack|GlutealExtensors|MajorHipAdductors|AccessoryHipAdductors|HipAbductors|DeepHipRotators","Continuous","Repetition","Motion","0","","wide-stance-hip-circles.mp4","https://www.youtube.com/watch?v=HuP64oSoaLk","https://www.youtube.com/watch?v=HuP64oSoaLk","20","6.5","8","crop=ih*4/3:ih:iw-ih*4/3:0","false","false","A standing human traces large pelvis circles from a symmetric wide stance, so the opposite direction can be shown cleanly without a conflicting side protocol."
"612","Pelvic-Floor Lateral Leg Lift","Standing Lateral Leg Lift","Bodyweight strength","HipAbduction","PelvicFloorAndPerineum","HipAbductors|GlutealExtensors|DeepHipRotators|CalfDeepPosteriorLegAndPlantarFoot","ScreenRightThenLeft","Repetition","Motion","0","","pelvic-floor-10min.mp4","https://www.youtube.com/watch?v=9ygJazIDgHc","https://www.youtube.com/watch?v=9ygJazIDgHc","329","7","10","crop=iw*0.75:ih:iw*0.125:0","","true","The one-sided leg lift is plain and uses the timed-side protocol."
"613","Pelvic-Floor Balance March","Balance March","Balance training","BalanceMarch","PelvicFloorAndPerineum","HipFlexors|AnteriorLateralLowerLegAndDorsalFoot|CalfDeepPosteriorLegAndPlantarFoot|AbdominalWall","Continuous","Repetition","Motion","0","","pelvic-floor-10min.mp4","https://www.youtube.com/watch?v=9ygJazIDgHc","https://www.youtube.com/watch?v=9ygJazIDgHc","412","17","10","crop=ih:ih:(iw-ih)/2:0","","false","The clip clearly alternates knee lifts and brief balances."
"614","Standing Pelvic-Floor Contraction and Release","Alternating Reinforced Forearm Blocks","Martial-arts conditioning","ArmSweep","ForearmFlexorsAndPronators","ForearmExtensorsAndSupinators|ElbowFlexors|RotatorCuff|ScapularGirdle","Continuous","Repetition","Motion","0","","reinforced-forearm-blocks.mp4","https://www.youtube.com/watch?v=0OHIMRUTLv0","https://www.youtube.com/watch?v=0OHIMRUTLv0","0.4","15.8","8","crop=ih:ih:(iw-ih)/2:0","false","false","The demonstrator alternates one large reinforced forearm block per side in a short repeating pattern. The arm path and supporting-hand contact are fully visible and copyable without specialist explanation."
"615","Alternating Pelvic-Floor Lunge Twist","Hamstring Curl with Prayer Hands","Standing pelvic mobility","HamstringCurlPrayer","PelvicFloorAndPerineum","AbdominalWall|GlutealExtensors|SpinalExtensors|DeepAndIntersegmentalBack","Continuous","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","1100","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","A full human demonstration shows the complete named movement without equipment, support, jumping, travel outside three metres, or hidden resistance."
"616","Pelvic-Floor Overhead Chop","Standing Overhead Chop","Standing mobility","DiagonalReach","PelvicFloorAndPerineum","AbdominalWall|ShoulderAdductorsAndExtensors|ScapularGirdle|DeepAndIntersegmentalBack","Continuous","Repetition","Motion","0","","standing-pelvic-floor-primer.mp4","https://www.youtube.com/watch?v=yJHBNrPMTIE","https://www.youtube.com/watch?v=yJHBNrPMTIE","95","20","10","crop=ih:ih:(iw-ih)/2:0","","false","The clasped-hands overhead-to-front chop exactly matches the new name."
"618","Pelvic-Floor Windmill","Single-Side High-Knee Hold with Side Reach","Standing balance and mobility","HighKneeSideReach","HipFlexors","SpinalExtensors|DeepAndIntersegmentalBack|AbdominalWall|ShoulderAbductors","ScreenLeftThenRight","Repetition","Motion","0","","6P_JPNPgXig.mp4","https://www.youtube.com/watch?v=6P_JPNPgXig","https://www.youtube.com/watch?v=6P_JPNPgXig","986","12","8","crop=ih:ih:(iw-ih)/2:0","false","false","The source repeatedly holds the screen-left knee high while reaching to the side. The visible hip-flexor and trunk demand replaces the unsupported pelvic-floor claim; the timed second phase mirrors the movement."
"619","Pelvic-Floor Hip Circles","Squat with Forward Scoop","Standing pelvic-floor movement","SquatReach","PelvicFloorAndPerineum","MedialAndDeepKneeExtensors|LateralKneeExtensors|GlutealExtensors|AbdominalWall","Continuous","Repetition","Motion","0","","gabi-standing-pelvic-floor.mp4","https://www.youtube.com/watch?v=yoh0uY01bQs","https://www.youtube.com/watch?v=yoh0uY01bQs","420","8","8","crop=ih:ih:(iw-ih)/2:0","false","false","A large squat and bilateral forward scoop from a standing pelvic-floor routine."
"625","Wing Chun Juen Ma Turning Stance","Standing Roll-Down with Halfway Lift","Standing Pilates","RollDown","DeepAndIntersegmentalBack","SpinalExtensors|PosteriorThighAndKneeFlexors|AbdominalWall","Continuous","Repetition","Motion","0","","standing-pilates.mp4","https://www.youtube.com/watch?v=ASAWSZ3Zrns","https://www.youtube.com/watch?v=ASAWSZ3Zrns","118","22","8","crop=ih:ih:(iw-ih)/2:0","false","false","With hands behind her head, the demonstrator articulates down into a forward fold, lengthens to a flat-backed halfway lift, folds again, and rolls upright. A complete, visually self-contained roll-down cycle; unlike the catalog's retained hinges and forward-fold holds, the spinal articulation and halfway lift are the exercise."
"636","Deadlift Kickback","Curtsy-Lunge Hold","Bodyweight isometrics","CurtsyLungeHold","GlutealExtensors","MajorHipAdductors|AccessoryHipAdductors|MedialAndDeepKneeExtensors|LateralKneeExtensors|PosteriorThighAndKneeFlexors|AbdominalWall","ScreenRightThenLeft","Hold","Still","28","","mizi-standing.mp4","https://www.youtube.com/watch?v=mfF2gW1BvOA","https://www.youtube.com/watch?v=mfF2gW1BvOA","410","8","10","crop=ih-20:ih-20:iw*0.15625:0","","false","A full-body human settles into a deep cross-behind curtsy lunge while both hands remain off the floor; the second side is mirrored."
"647","Kickback with Sky Punch","Alternating Knee Lift with Overhead Reach","Bodyweight conditioning","KneeDrive","HipFlexors","AbdominalWall|ShoulderAbductors|ScapularGirdle","Continuous","Repetition","Motion","0","","mizi-standing.mp4","https://www.youtube.com/watch?v=mfF2gW1BvOA","https://www.youtube.com/watch?v=mfF2gW1BvOA","360","8","10","crop=ih-20:ih-20:iw*0.15625:0","","true","The retained human clip naturally alternates knee lifts while both arms reach overhead, exactly matching the plain name."
"649","Standing Side-Leg Raise","Standing Bent-Knee Hip Abduction","Standing conditioning","HipAbductionBentKnee","HipAbductors","DeepHipRotators|GlutealExtensors","ScreenRightThenLeft","Repetition","Motion","0","","standing-bent-knee-hip-abduction.mp4","https://www.youtube.com/watch?v=_nDwMxCHLnA","https://www.youtube.com/watch?v=_nDwMxCHLnA","6.05","3.75","8","crop=360:360:217:0","false","false","The unsupported full-body human visibly lifts one bent knee laterally and returns it while both hands stay on the hips; the crop keeps the complete body readable and the unused background bench is never touched."
"654","Sideward-and-Backward Kick","Single-Side Leg Lift to Overhead Knee Drive","Standing strength and balance","LegLiftKneeDrive","HipAbductors","HipFlexors|GlutealExtensors|AbdominalWall|ShoulderAbductors|ScapularGirdle","ScreenRightThenLeft","Repetition","Motion","0","","mizi-standing.mp4","https://www.youtube.com/watch?v=mfF2gW1BvOA","https://www.youtube.com/watch?v=mfF2gW1BvOA","710","8","10","crop=ih-20:ih-20:iw*0.15625:0","","true","The retained one-sided human clip clearly cycles from a lateral leg lift with T arms to an upright knee drive with both arms overhead; the name now states that the timer mirrors the phase for the other side."
"677","Alternating Belly-Dance Hip Drop","Bent-Elbow Reverse-Fly Hold","Upper-back isometrics","ReverseFlyHold","ScapularGirdle","ShoulderAdductorsAndExtensors|RotatorCuff|ShoulderAbductors","Continuous","Hold","Still","33","","PJO1hQSMPT4.mp4","https://www.youtube.com/watch?v=PJO1hQSMPT4","https://www.youtube.com/watch?v=PJO1hQSMPT4","125","3","8","crop=250:305:0:55","false","false","A tightly isolated full-body human holds both bent elbows open behind the torso line in a clear reverse-fly endpoint, without the prior group-shot ambiguity."
"678","Belly-Dance Hip Lift","Overhead Arm Figure Eight","Standing bodyweight conditioning","OverheadFigureEight","RotatorCuff","ShoulderAbductors|ScapularGirdle","Continuous","Repetition","Motion","0","","standing-tone-arms.mp4","https://www.youtube.com/watch?v=pWhJAwM4yeQ","https://www.youtube.com/watch?v=pWhJAwM4yeQ","334.8","30.2","8","crop=ih:ih:(iw-ih)/2:0","false","false","Both hands draw a continuous large figure eight above the head while the demonstrator makes small quiet side steps. Distinct from Large Arm Sweep Up and Down because the hands cross through a continuous overhead figure-eight path."
"681","Belly-Dance Horizontal Figure Eight","Muay Thai Downward Elbow Strike","Muay Thai","MartialHand","ShoulderAdductorsAndExtensors","ElbowFlexors|AbdominalWall|ScapularGirdle|RotatorCuff","ScreenRightThenLeft","Repetition","Motion","0","","downward-elbow-strike-clear.mp4","https://www.youtube.com/watch?v=4qHSLUnix9E","https://www.youtube.com/watch?v=4qHSLUnix9E","33.25","5.5","10","crop=300:300:170:30","false","false","The tight full-body cut contains only repeated elbow chambers and downward strikes, removing the preceding instructional setup while retaining a solo human demonstration without equipment."
"683","Belly-Dance Umi","Alternating Palm-Up Shoulder Rotations","Shoulder mobility","AlternatingPalmFlip","RotatorCuff","ShoulderAbductors|ScapularGirdle|Chest","Continuous","Repetition","Motion","0","","kfP_9z-BtmA.mp4","https://www.youtube.com/watch?v=kfP_9z-BtmA","https://www.youtube.com/watch?v=kfP_9z-BtmA","286","24","8","crop=ih:ih:(iw-ih)/2:0","false","false","The literal name describes the visible alternating palm-up shoulder rotation without the opaque T-arm-flip wording."
"684","Belly-Dance Maya","Knee Strike to Horizontal Elbow Strike","Martial-arts conditioning","KneeElbowStrikeCombo","AbdominalWall","Chest|ShoulderAdductorsAndExtensors|DeepHipRotators","ScreenLeftThenRight","Repetition","Motion","0","","knee-strike-elbow-strike-clear.mp4","https://www.youtube.com/watch?v=jOrjXxe6ITw","https://www.youtube.com/watch?v=jOrjXxe6ITw","0.42","8.19","10","crop=iw*0.6875:ih:iw*0.3125:0","false","false","A large, unobscured full-body demonstrator completes one screen-left knee strike, steps through into a horizontal elbow strike, and returns to guard. The crop removes the source label, every limb remains visible, and the matched guard boundary loops one exact quiet equipment-free combination at normal speed."
"685","Belly-Dance Taqsim","Static-Stance Karate Reverse Punch","Karate","ReversePunch","ElbowExtensors","Chest|ForearmFlexorsAndPronators|ShoulderAbductors|ScapularGirdle|RotatorCuff|IntrinsicHand|AbdominalWall","ScreenLeftThenRight","Repetition","Motion","0","","static-reverse-punch-in-air.mp4","https://www.youtube.com/watch?v=-6r58necoRc","https://www.youtube.com/watch?v=-6r58necoRc","1.4","3","10","crop=ih:ih:(iw-ih)/2:0","false","false","A lone full-body karate practitioner keeps both feet planted in one stance while the rear hand repeatedly punches from guard and returns. The short phase-matched cut shows two complete reverse punches at normal speed; the second timer phase mirrors the working side."
"686","Belly-Dance Hip Twist","Standing Knee-to-Chest Glute Stretch","Stretching","LegBalance","DeepHipRotators","GlutealExtensors","ScreenLeftThenRight","Hold","Still","50","","standing-knee-to-chest-glute-stretch.mp4","https://www.youtube.com/watch?v=ovgnoeaaZRI","https://www.youtube.com/watch?v=ovgnoeaaZRI","5","8","8","crop=ih:ih:(iw-ih)/2:0","false","false","The full standing human balances on one foot and holds the opposite knee firmly toward the chest. The stable one-leg endpoint visibly combines a glute and deep-hip stretch with balance and is mirrored for the timed second side."
